"Ano","Data","Autor","Título","Instituição","Ano Corrigido","Data Corrigida","Nome Corrigido","Título Corrigido","Instituição Corrigida","URL","Status","Note"
2018,11/10/18,"Wladmilson Torres Lages","O teodolito como recurso mediador no processo ensino e aprendizagem de conceitos trigonométricos na educação básica","UESPI",2018,11/10/18,"Wladmilson Torres Lages","O teodolito como recurso mediador no processo ensino e aprendizagem de conceitos trigonométricos na Educação Básica","UESPI","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=4223&id2=161052317",,
2018,12/09/18,"Enzo Haruo Hiraoka Moriyama","Três teoremas da álgebra linear que não são válidos em dimensão infinita","IFSP",2018,12/09/18,"Enzo Haruo Hiraoka Moriyama","Três teoremas da álgebra linear que não são válidos em dimensão infinita","IFSP","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=4224&id2=160981951",,
2018,29/09/18,"Gustavo Vasconcelos Duarte","As recorrências como ferramentas didáticas para o desenvolvimento do raciocínio recursivo","UFRPE",2018,29/09/18,"Gustavo Vasconcelos Duarte","As recorrências como ferramentas didáticas para o desenvolvimento do raciocínio recursivo","UFRPE","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=4225&id2=160221093",,
2018,25/07/18,"Deyvson De França Da Silva","Áreas de figuras planas e geometria esférica","UFRN",2018,25/07/18,"Deyvson de França da Silva","Áreas de figuras planas e geometria esférica","UFRN","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=4226&id2=160240233",,
2018,27/04/18,"Eduardo Leandro Peres Nogueira","O uso da calculadora gráfica geogebra no smartphone como ferramenta para o ensino das funções exponencial e logarítmica","UFRN",2018,27/04/18,"Eduardo Leandro Peres Nogueira","O uso da calculadora gráfica GeoGebra no smartphone como ferramenta para o ensino das funções exponencial e logarítmica","UFRN","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=4227&id2=160240403",,
2016,26/08/16,"Eduardo Gomes Jatobá","Aspecto geométrico da elipse (sem usar cálculo diferencial","UFRN",2016,26/08/16,"Eduardo Gomes Jatobá","Aspecto geométrico da elipse (sem usar Cálculo Diferencial)","UFRN","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=4228&id2=95596",,
2018,26/10/18,"Francisco Alves Dos Santos","Aplicação de vetores à computação gráfica: um estudo de caso","UNIVASF",2018,26/10/18,"Francisco Alves dos Santos","Aplicação de vetores à computação gráfica: um estudo de caso","UNIVASF","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=4229&id2=170150571",,
2018,24/08/18,"Juliano Silveira Meira","Métodos matemáticos: uma aplicação nas ciências agrárias","UFSM",2018,24/08/18,"Juliano Silveira Meira","Métodos matemáticos: uma aplicação nas ciências agrárias","UFSM","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=4230&id2=160670581",,
2018,27/08/18,"Allan Jeronymo Dellaquila","O problema da trissecção","UFSM",2018,27/08/18,"Allan Jeronymo Dellaquila","O problema da trissecção","UFSM","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=4231&id2=160670777",,
2018,22/08/18,"João Ricardo Vallim Pereira","Sequências e séries numéricas: elementos iniciais para abordagem no ensino médio","UNEMAT",2018,22/08/18,"João Ricardo Vallim Pereira","Sequências e séries numéricas: elementos iniciais para abordagem no Ensino Médio","UNEMAT","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=4232&id2=160881034",,
2018,06/09/18,"Samuel Pereira Alves","Um estudo sobre a matemática presente no vestibular do ita","UFCA",2018,06/09/18,"Samuel Pereira Alves","Um estudo sobre a Matemática presente no vestibular do ITA","UFCA","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=4233&id2=160171151",,
2018,29/10/18,"Gisely Fernandes E Silva","A matemática financeira para além da escola","UFT",2018,29/10/18,"Gisely Fernandes e Silva","A Matemática financeira para além da escola","UFT","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=4234&id2=171052737",,
2018,29/10/18,"Claudiany Narciso Borges","A história da matemática e ludicidade como proposta didática para o ensino da matemática","UFT",2018,29/10/18,"Claudiany Narciso Borges","A história da Matemática e ludicidade como proposta didática para o ensino da Matemática","UFT","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=4235&id2=160910484",,
2018,28/09/18,"Francisca Aglaiza Romão Sedrim Gonçalves","Um compêndio de geometria plana em libras","UFCA",2018,28/09/18,"Francisca Aglaiza Romão Sedrim Gonçalves","Um compêndio de geometria plana em Libras","UFCA","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=4236&id2=160171673",,
2018,23/10/18,"Poliana Monteiro De Sousa","Os jogos no ensino fundamental como possibilidade para a apropriação de conceitos matemáticos","UESPI",2018,23/10/18,"Poliana Monteiro de Sousa","Os jogos no Ensino Fundamental como possibilidade para a apropriação de conceitos matemáticos","UESPI","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=4237&id2=161050586",,
2018,30/10/18,"Joyce Do Nascimento Oliveira","O uso da trigonometria como uma ferramenta para a resolução de problemas reais","UESPI",2018,30/10/18,"Joyce do Nascimento Oliveira","O uso da trigonometria como uma ferramenta para a resolução de problemas reais","UESPI","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=4238&id2=161052279",,
2018,09/11/18,"Maximiano De Freitas Silva","Os trading card games como estratégia pedagógica para a aprendizagem da matemática no ensino médio","UESPI",2018,09/11/18,"Maximiano de Freitas Silva","Os trading card games como estratégia pedagógica para a aprendizagem da Matemática no Ensino Médio","UESPI","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=4239&id2=161050624",,
2013,01/03/13,"Hélio Evangelista Persicano","A importância do uso das novas tecnologias no processo de ensino e aprendizagem: aplicação do software geogebra no estudo das funcões trigonométricas","UFG",2013,01/03/13,"Hélio Evangelista Persicano","A importância do uso das novas tecnologias no processo de ensino e aprendizagem: aplicação do software GeoGebra no estudo das funções trigonométricas","UFG","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=424&id2=49066",,
2018,06/11/18,"Jose Jocione Da Silva","Modelagem matemática no ensino médio: uma estratégia para  um aprendizado significativo","UESPI",2018,06/11/18,"José Jocione da Silva","Modelagem matemática no Ensino Médio: uma estratégia para um aprendizado significativo","UESPI","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=4240&id2=161051591",,
2018,10/10/18,"Denir Costa De Oliveira","Bases numéricas","UEM",2018,10/10/18,"Denir Costa de Oliveira","Bases numéricas","UEM","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=4241&id2=160610782",,
2018,21/09/18,"Josivanio Silva De Sousa","O ensino do sistema de numeração com ênfase na resolução de problemas, jogos e aplicações","UFAL",2018,21/09/18,"Josivanio Silva de Sousa","O ensino do sistema de numeração com ênfase na resolução de problemas, jogos e aplicações","UFAL","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=4242&id2=150090611",,
2018,21/09/18,"Rita De Cassia Morasco Da Cruz","Geometria fractal: conjunto de cantor, dimensão e medida de hausdorff e aplicações","USP",2018,21/09/18,"Rita de Cássia Morasco da Cruz","Geometria fractal: conjunto de cantor, dimensão e medida de Hausdorff e aplicações","USP","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=4243&id2=150550231",,
2018,10/10/18,"Luiz Fernando Rodrigues Santana","Números p-ádicos e formas quadráticas","UFG",2018,10/10/18,"Luiz Fernando Rodrigues Santana","Números \(p\)-ádicos e formas quadráticas","UFG","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=4244&id2=160280464",,
2018,20/08/18,"Claudir Dias Barbieri","Cônicas e suas propriedades refletoras","UFSM",2018,20/08/18,"Claudir Dias Barbieri","Cônicas e suas propriedades refletoras","UFSM","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=4245&id2=160670106",,
2018,22/10/18,"Angelo Márcio De Souza","Utilizando o jogo euclidea e demonstrações dinâmicas no geogebra para o ensino de construções geométricas.","UEM",2018,22/10/18,"Ângelo Márcio de Souza","Utilizando o jogo Euclidea e demonstrações dinâmicas no GeoGebra para o ensino de construções geométricas","UEM","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=4246&id2=160610111",,
2018,26/10/18,"Elania Hortins Dantas","Uso da realidade aumentada no ensino da geometria espacial","UEPB",2018,26/10/18,"Elania Hortins Dantas","Uso da realidade aumentada no ensino da geometria espacial","UEPB","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=4247&id2=160190252",,
2018,08/10/18,"Rayfran Diniz Dos Santos","Um estudo sobre a elipse: aspectos históricos e construções","UFAC",2018,08/10/18,"Rayfran Diniz dos Santos","Um estudo sobre a elipse: aspectos históricos e construções","UFAC","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=4248&id2=160010408",,
2018,26/07/18,"Diesos De Oliveira Cavalcante","Trabalhando otimização com alunos do ensino médio da rede pública do distrito federal","UnB",2018,26/07/18,"Diesos de Oliveira Cavalcante","Trabalhando otimização com alunos do Ensino Médio da rede pública do Distrito Federal","UnB","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=4249&id2=160272631",,
2013,09/04/13,"Acelio Rodrigues Souza","Ensino da geometria espacial para jovens e adultos em um curso técnico em saneamento","UFBA",2013,09/04/13,"Acelio Rodrigues Souza","Ensino da geometria espacial para jovens e adultos em um curso técnico em saneamento","UFBA","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=425&id2=31992",,
2018,26/07/18,"Arturo León Fernandes","Uma abordagem no estudo das funções quadráticas, exponenciais e logarítmicas utilizando o software geogebra","UFJF",2018,26/07/18,"Arturo León Fernandes","Uma abordagem no estudo das funções quadráticas, exponenciais e logarítmicas utilizando o software GeoGebra","UFJF","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=4250&id2=160390448",,
2017,08/12/17,"Felipe Fugita","Avaliação educacional: um olhar matemático","UFABC",2017,08/12/17,"Felipe Fugita","Avaliação educacional: um olhar matemático","UFABC","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=4251&id2=94514",,
2018,10/01/18,"Denis Martins","Aspectos lógicos da axiomática da geometria plana","UFABC",2018,10/01/18,"Denis Martins","Aspectos lógicos da axiomática da geometria plana","UFABC","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=4252&id2=94356",,
2018,23/02/18,"Marina Mariano De Oliveira","Curvas pedais e teorema dos quatro vértices: uma introdução à geometria diferencial","UFABC",2018,23/02/18,"Marina Mariano de Oliveira","Curvas pedais e teorema dos quatro vértices: uma introdução à geometria diferencial","UFABC","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=4253&id2=150530247",,
2018,27/02/18,"Marilene Dos Santos Carinha","A obra de m.c.escher como subsídio ao ensino das isometrias","UFABC",2018,27/02/18,"Marilene dos Santos Carinha","A obra de M. C. Escher como subsídio ao ensino das isometrias","UFABC","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=4254&id2=150530921",,
2018,28/02/18,"Luiz Carlos Barbosa De Queiroz","Seções douradas de triângulo central no triângulo de ouro","UFABC",2018,28/02/18,"Luiz Carlos Barbosa de Queiroz","Seções douradas de triângulo central no triângulo de ouro","UFABC","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=4255&id2=150531022",,
2018,28/02/18,"Paulo Cesar Dos Santos","Códigos verificadores e corretores de erros","UFABC",2018,28/02/18,"Paulo César dos Santos","Códigos verificadores e corretores de erros","UFABC","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=4256&id2=150530085",,
2018,15/03/18,"Daniel Martins Gusmai","Calculadora das classes residuais","UFABC",2018,15/03/18,"Daniel Martins Gusmai","Calculadora das classes residuais","UFABC","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=4257&id2=150531162",,
2018,30/10/18,"Ricardo De Oliveira Gonçalves","Resolução de problemas de matemática do enem: uma proposta de curso com alunos do 3o ano do ensino médio","UEM",2018,30/10/18,"Ricardo de Oliveira Gonçalves","Resolução de problemas de Matemática do ENEM: uma proposta de curso com alunos do 3º ano do Ensino Médio","UEM","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=4258&id2=160610553",,
2018,25/09/18,"Reginaldo Cristiano Griseli","Criptografia: uma proposta para a educação básica","UFFS",2018,25/09/18,"Reginaldo Cristiano Griseli","Criptografia: uma proposta para a Educação Básica","UFFS","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=4259&id2=160890301",,
2013,15/03/13,"Hugo César Peixoto","Tópicos de geometria analítica: parábola","UFG",2013,15/03/13,"Hugo César Peixoto","Tópicos de geometria analítica: parábola","UFG","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=426&id2=33322",,
2018,27/10/18,"Antonio Ribeiro Da Silva","As tecnologias digitais como estratégia para o ensino e aprendizagem de matemática na escola marcelino machado do município fortaleza dos nogueiras/ma","IFPI",2018,27/10/18,"Antônio Ribeiro da Silva","As tecnologias digitais como estratégia para o ensino e aprendizagem de Matemática na Escola Marcelino Machado do município Fortaleza dos Nogueiras/MA","IFPI","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=4260&id2=161000872",,
2018,26/10/18,"Flaviano Moura Monteiro","O ensino da matemática nos anos iniciais do nível fundamental: uma experiência no município de floriano/pi","IFPI",2018,26/10/18,"Flaviano Moura Monteiro","O ensino da Matemática nos anos iniciais do nível fundamental: uma experiência no município de Floriano/PI","IFPI","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=4261&id2=161000351",,
2018,27/10/18,"Hálisson Alves De Lima","Contribuições da modelagem matemática como proposta de ensino de matemática no curso técnico integrado de agropecuária","IFPI",2018,27/10/18,"Hálisson Alves de Lima","Contribuições da modelagem matemática como proposta de ensino de Matemática no curso técnico integrado de agropecuária","IFPI","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=4262&id2=161000473",,
2017,09/02/17,"Vinicius Roberto Gomes Domingues","Criptografia no ensino médio","UFV",2017,09/02/17,"Vinícius Roberto Gomes Domingues","Criptografia no Ensino Médio","UFV","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=4263&id2=95445",,
2018,16/02/18,"Roberto Antônio De Oliveira Sampaio Junior","Modelagem matemática para a consciência financeira e a bolsa de valores","UFABC",2018,16/02/18,"Roberto Antônio de Oliveira Sampaio Jr","Modelagem matemática para a consciência financeira e a bolsa de valores","UFABC","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=4264&id2=150530506",,
2018,04/10/18,"Mauro Cesar De Souza Siena","O uso de jogos digitais como  ferramenta auxiliar no ensino  da matemática e o protótipo do  game sinapsis","UFG",2018,04/10/18,"Mauro César de Souza Siena","O uso de jogos digitais como ferramenta auxiliar no ensino da Matemática e o protótipo do game Sinapsis","UFG","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=4265&id2=160280961",,
2018,22/02/18,"Jose Ezequiel Chiaradia","Sintetizando funções: uma aplicação das séries de fourier","UFV",2018,22/02/18,"José Ezequiel Chiaradia","Sintetizando funções: uma aplicação das séries de Fourier","UFV","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=4266&id2=160942076",,
2018,14/09/18,"Jose Nazareno Sousa Ferreira","O uso do espaço físico escolar na construção da aprendizagem em geometria: uma proposta de ensino aplicada em apicum-açu-ma.","UEMA",2018,14/09/18,"José Nazareno Sousa Ferreira","O uso do espaço físico escolar na construção da aprendizagem em geometria: uma proposta de ensino aplicada em Apicum-Açu – MA","UEMA","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=4267&id2=161042435",,
2018,04/10/18,"Osni Novaes Da Silva Júnior","Caminhos em grafos: uma experiência no ensino fundamental","UFRRJ",2018,04/10/18,"Osni Novaes da Silva Jr","Caminhos em grafos: uma experiência no Ensino Fundamental","UFRRJ","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=4268&id2=160510087",,
